YEAR,MONTH,DAY,PERIOD,RAIN_PER,DOW,SEARCH_VOL,PAYMENT
2023,6,12,4,8.507462686567164,MON,23.343414,69.581592
2023,6,12,5,14.520547945205479,MON,24.332202000000002,50.44665420000001
2023,6,12,6,6.896551724137931,MON,0.0,4.252208400000001
2023,6,13,1,10.56,TUE,0.0,4.839912
2023,6,13,2,7.433628318584071,TUE,38.65007624999999,19.359648
2023,6,13,3,16.666666666666668,TUE,52.95331125,54.339012000000004
2023,6,13,4,17.91044776119403,TUE,24.888198749999994,79.19856
2023,6,13,5,8.767123287671232,TUE,25.94242125,57.418956
2023,6,13,6,5.517241379310345,TUE,0.0,4.839912
2023,6,14,1,18.4,WED,0.0,4.113925200000001
2023,6,14,2,19.646017699115045,WED,35.184897,16.455700800000002
2023,6,14,3,0.0,WED,48.205773,46.1881602
2023,6,14,4,0.0,WED,22.656843,67.318776
2023,6,14,5,0.0,WED,23.616549000000003,48.806112600000006
2023,6,14,6,0.0,WED,0.0,4.113925200000001
2023,6,15,1,6.56,THU,0.0,4.3904916
2023,6,15,2,14.690265486725664,THU,35.184897,17.5619664
2023,6,15,3,0.0,THU,48.205773,49.293246599999996
2023,6,15,4,0.0,THU,22.656843,71.844408
2023,6,15,5,0.0,THU,23.616549000000003,52.087195799999996
2023,6,15,6,0.0,THU,0.0,4.3904916
2023,6,16,1,0.0,FRI,0.0,4.7361996
2023,6,16,2,0.0,FRI,37.58386725,18.9447984
2023,6,16,3,0.0,FRI,51.49253025,53.17460459999999
2023,6,16,4,0.0,FRI,24.20162775,77.50144799999998
2023,6,16,5,0.0,FRI,25.226768250000003,56.18854979999999
2023,6,16,6,0.0,FRI,0.0,4.7361996
2023,6,17,1,0.0,SAT,0.0,6.5338812
2023,6,17,2,0.0,SAT,43.71456899999999,26.1355248
2023,6,17,3,0.0,SAT,59.89202099999999,73.35766619999998
2023,6,17,4,0.0,SAT,28.149410999999994,106.91805599999996
2023,6,17,5,1.917808219178082,SAT,29.341772999999996,77.51559059999998
2023,6,17,6,3.4482758620689653,SAT,0.0,6.5338812
2023,6,18,1,4.72,SUN,0.0,5.669611199999999
2023,6,18,2,1.415929203539823,SUN,39.982837499999995,22.678444799999998
2023,6,18,3,0.0,SUN,54.7792875,63.65427119999999
2023,6,18,4,0.0,SUN,25.746412499999998,92.77545599999999
2023,6,18,5,0.0,SUN,26.836987500000003,67.26220559999999
2023,6,18,6,0.0,SUN,0.0,5.669611199999999
2023,6,19,1,0.0,MON,0.0,4.252208400000001
2023,6,19,2,1.9469026548672566,MON,36.251106,17.008833600000003
2023,6,19,3,13.333333333333334,MON,49.666554000000005,47.7407034
2023,6,19,4,1.492537313432836,MON,23.343414,69.581592
2023,6,19,5,8.767123287671232,MON,24.332202000000002,50.44665420000001
2023,6,19,6,25.17241379310345,MON,0.0,4.252208400000001
2023,6,20,1,29.36,TUE,0.0,4.839912
2023,6,20,2,30.0,TUE,38.65007624999999,19.359648
2023,6,20,3,33.333333333333336,TUE,52.95331125,40.754259000000005
2023,6,20,4,38.507462686567166,TUE,24.888198749999994,59.398920000000004
2023,6,20,5,50.136986301369866,TUE,25.94242125,9.569826
2023,6,20,6,60.0,TUE,0.0,3.024945
2023,6,21,1,53.28,WED,0.0,2.5712032500000004
2023,6,21,2,41.68141592920354,WED,35.184897,12.341775600000002
2023,6,21,3,30.0,WED,48.205773,46.1881602
2023,6,21,4,24.62686567164179,WED,22.656843,67.318776
2023,6,21,5,20.136986301369863,WED,23.616549000000003,48.806112600000006
2023,6,21,6,26.03448275862069,WED,0.0,4.113925200000001
2023,6,22,1,29.68,THU,0.0,4.3904916
2023,6,22,2,26.902654867256636,THU,35.184897,17.5619664
2023,6,22,3,18.333333333333332,THU,48.205773,49.293246599999996
2023,6,22,4,8.35820895522388,THU,22.656843,71.844408
2023,6,22,5,0.0,THU,23.616549000000003,52.087195799999996
2023,6,22,6,0.0,THU,0.0,4.3904916
2023,6,23,1,7.36,FRI,0.0,4.7361996
2023,6,23,2,11.327433628318584,FRI,37.58386725,18.9447984
2023,6,23,3,3.3333333333333335,FRI,51.49253025,53.17460459999999
2023,6,23,4,0.0,FRI,24.20162775,77.50144799999998
2023,6,23,5,0.821917808219178,FRI,25.226768250000003,56.18854979999999
2023,6,23,6,2.0689655172413794,FRI,0.0,4.7361996
2023,6,24,1,9.2,SAT,0.0,6.5338812
2023,6,24,2,5.663716814159292,SAT,43.71456899999999,26.1355248
2023,6,24,3,0.0,SAT,59.89202099999999,73.35766619999998
2023,6,24,4,0.0,SAT,28.149410999999994,106.91805599999996
2023,6,24,5,13.013698630136986,SAT,29.341772999999996,77.51559059999998
2023,6,24,6,7.413793103448276,SAT,0.0,6.5338812
2023,6,25,1,0.0,SUN,0.0,5.669611199999999
2023,6,25,2,7.079646017699115,SUN,39.982837499999995,22.678444799999998
2023,6,25,3,16.11111111111111,SUN,54.7792875,63.65427119999999
2023,6,25,4,25.223880597014926,SUN,25.746412499999998,92.77545599999999
2023,6,25,5,61.863013698630134,SUN,26.836987500000003,42.038878499999996
2023,6,25,6,69.44827586206897,SUN,0.0,3.543507
2023,6,26,1,58.888,MON,0.0,2.6576302500000004
2023,6,26,2,58.52212389380531,MON,36.251106,10.630521000000002
2023,6,26,3,46.666666666666664,MON,49.666554000000005,35.80552755
2023,6,26,4,47.76119402985075,MON,23.343414,52.18619400000001
2023,6,26,5,43.56164383561644,MON,24.332202000000002,37.83499065000001
2023,6,26,6,36.206896551724135,MON,0.0,3.189156300000001
2023,6,27,1,25.44,TUE,0.0,4.839912
2023,6,27,2,16.283185840707965,TUE,38.65007624999999,19.359648
2023,6,27,3,12.222222222222221,TUE,52.95331125,54.339012000000004
2023,6,27,4,24.47761194029851,TUE,24.888198749999994,79.19856
2023,6,27,5,31.232876712328768,TUE,25.94242125,43.064217000000006
2023,6,27,6,21.724137931034484,TUE,0.0,4.839912
2023,6,28,1,18.88,WED,0.0,4.113925200000001
2023,6,28,2,18.4070796460177,WED,35.184897,16.455700800000002
2023,6,28,3,19.444444444444443,WED,48.205773,46.1881602
2023,6,28,4,20.746268656716417,WED,22.656843,67.318776
2023,6,28,5,25.068493150684933,WED,23.616549000000003,48.806112600000006
2023,6,28,6,32.58620689655172,WED,0.0,3.0854439000000005
2023,6,29,1,37.968,THU,0.0,3.2928687000000005
2023,6,29,2,42.0,THU,35.184897,13.171474800000002
2023,6,29,3,42.0,THU,48.205773,36.96993495
2023,6,29,4,29.104477611940297,THU,22.656843,71.844408
2023,6,29,5,34.93150684931507,THU,23.616549000000003,39.06539685
2023,6,29,6,25.862068965517242,THU,0.0,4.3904916
2023,6,30,1,24.8,FRI,0.0,4.7361996
2023,6,30,2,18.4070796460177,FRI,37.58386725,18.9447984
2023,6,30,3,11.11111111111111,FRI,51.49253025,53.17460459999999
2023,6,30,4,15.223880597014926,FRI,24.20162775,77.50144799999998
2023,6,30,5,20.684931506849313,FRI,25.226768250000003,56.18854979999999
2023,6,30,6,12.758620689655173,FRI,0.0,4.7361996
2023,7,1,1,5.44,SAT,0.0,6.536376
2023,7,1,2,0.0,SAT,38.375384999999994,26.145504
2023,7,1,3,0.0,SAT,52.576965,73.38567599999999
2023,7,1,4,0.0,SAT,24.711314999999995,106.95887999999998
2023,7,1,5,0.7142857142857143,SAT,25.758045,77.54518799999998
2023,7,1,6,10.476190476190476,SAT,0.0,6.536376
2023,7,2,1,14.761904761904763,SUN,0.0,5.6717759999999995
2023,7,2,2,24.0,SUN,35.0994375,22.687103999999998
2023,7,2,3,21.904761904761905,SUN,48.088687500000006,63.67857599999999
2023,7,2,4,21.176470588235293,SUN,22.601812499999998,92.81087999999998
2023,7,2,5,15.0,SUN,23.5591875,67.287888
2023,7,2,6,6.666666666666667,SUN,0.0,5.6717759999999995
2023,7,3,1,0.0,MON,0.0,4.253832000000001
2023,7,3,2,0.0,MON,31.823490000000003,17.015328000000004
2023,7,3,3,6.666666666666667,MON,43.60041000000001,47.75893200000001
2023,7,3,4,6.666666666666667,MON,20.49231,69.60816
