YEAR,MONTH,DAY,PERIOD,RAIN_PER,DOW,SEARCH_VOL,PAYMENT
2023,6,12,2,8.495575221238939,MON,28.687262,17.008833600000003
2023,6,12,3,4.444444444444445,MON,39.30355800000001,47.7407034
2023,6,12,4,8.507462686567164,MON,18.472778,69.581592
2023,6,12,5,14.520547945205479,MON,19.255254000000004,50.44665420000001
2023,6,12,6,6.896551724137931,MON,0.0,4.252208400000001
2023,6,13,1,10.56,TUE,0.0,4.839912
2023,6,13,2,7.433628318584071,TUE,28.687262,19.359648
2023,6,13,3,16.666666666666668,TUE,39.30355800000001,54.339012000000004
2023,6,13,4,17.91044776119403,TUE,18.472778,79.19856
2023,6,13,5,8.767123287671232,TUE,19.255254000000004,57.418956
2023,6,13,6,5.517241379310345,TUE,0.0,4.839912
2023,6,14,1,18.4,WED,0.0,4.113925200000001
2023,6,14,2,19.646017699115045,WED,29.32006925,16.455700800000002
2023,6,14,3,0.0,WED,40.17054825,46.1881602
2023,6,14,4,0.0,WED,18.88026575,67.318776
2023,6,14,5,0.0,WED,19.68000225,48.806112600000006
2023,6,14,6,0.0,WED,0.0,4.113925200000001
2023,6,15,1,6.56,THU,0.0,4.3904916
2023,6,15,2,14.690265486725664,THU,29.109133500000002,17.5619664
2023,6,15,3,0.0,THU,39.88155150000001,49.293246599999996
2023,6,15,4,0.0,THU,18.744436500000003,71.844408
2023,6,15,5,0.0,THU,19.538419500000003,52.087195799999996
2023,6,15,6,0.0,THU,0.0,4.3904916
2023,6,16,1,0.0,FRI,0.0,4.7361996
2023,6,16,2,0.0,FRI,29.531005,18.9447984
2023,6,16,3,0.0,FRI,40.459545000000006,53.17460459999999
2023,6,16,4,0.0,FRI,19.016095,77.50144799999998
2023,6,16,5,0.0,FRI,19.821585000000002,56.18854979999999
2023,6,16,6,0.0,FRI,0.0,4.7361996
2023,6,17,1,0.0,SAT,0.0,6.5338812
2023,6,17,2,0.0,SAT,29.741940749999994,26.1355248
2023,6,17,3,0.0,SAT,40.748541749999994,73.35766619999998
2023,6,17,4,0.0,SAT,19.151924249999997,106.91805599999996
2023,6,17,5,1.917808219178082,SAT,19.963167749999997,77.51559059999998
2023,6,17,6,3.4482758620689653,SAT,0.0,6.5338812
2023,6,18,1,4.72,SUN,0.0,5.669611199999999
2023,6,18,2,1.415929203539823,SUN,35.8590775,22.678444799999998
2023,6,18,3,0.0,SUN,49.129447500000005,63.65427119999999
2023,6,18,4,0.0,SUN,23.0909725,92.77545599999999
2023,6,18,5,0.0,SUN,24.069067500000003,67.26220559999999
2023,6,18,6,0.0,SUN,0.0,5.669611199999999
2023,6,19,1,0.0,MON,0.0,4.252208400000001
2023,6,19,2,1.9469026548672566,MON,28.687262,17.008833600000003
2023,6,19,3,13.333333333333334,MON,39.30355800000001,47.7407034
2023,6,19,4,1.492537313432836,MON,18.472778,69.581592
2023,6,19,5,8.767123287671232,MON,19.255254000000004,50.44665420000001
2023,6,19,6,25.17241379310345,MON,0.0,4.252208400000001
2023,6,20,1,29.36,TUE,0.0,4.839912
2023,6,20,2,30.0,TUE,28.687262,19.359648
2023,6,20,3,33.333333333333336,TUE,39.30355800000001,40.754259000000005
2023,6,20,4,38.507462686567166,TUE,18.472778,59.398920000000004
2023,6,20,5,50.136986301369866,TUE,19.255254000000004,9.569826
2023,6,20,6,60.0,TUE,0.0,3.024945
2023,6,21,1,53.28,WED,0.0,2.5712032500000004
2023,6,21,2,41.68141592920354,WED,29.32006925,12.341775600000002
2023,6,21,3,30.0,WED,40.17054825,46.1881602
2023,6,21,4,24.62686567164179,WED,18.88026575,67.318776
2023,6,21,5,20.136986301369863,WED,19.68000225,48.806112600000006
2023,6,21,6,26.03448275862069,WED,0.0,4.113925200000001
2023,6,22,1,29.68,THU,0.0,4.3904916
2023,6,22,2,26.902654867256636,THU,29.109133500000002,17.5619664
2023,6,22,3,18.333333333333332,THU,39.88155150000001,49.293246599999996
2023,6,22,4,8.35820895522388,THU,18.744436500000003,71.844408
2023,6,22,5,0.0,THU,19.538419500000003,52.087195799999996
2023,6,22,6,0.0,THU,0.0,4.3904916
2023,6,23,1,7.36,FRI,0.0,4.7361996
2023,6,23,2,11.327433628318584,FRI,29.531005,18.9447984
2023,6,23,3,3.3333333333333335,FRI,40.459545000000006,53.17460459999999
2023,6,23,4,0.0,FRI,19.016095,77.50144799999998
2023,6,23,5,0.821917808219178,FRI,19.821585000000002,56.18854979999999
2023,6,23,6,2.0689655172413794,FRI,0.0,4.7361996
2023,6,24,1,9.2,SAT,0.0,6.5338812
2023,6,24,2,5.663716814159292,SAT,29.741940749999994,26.1355248
2023,6,24,3,0.0,SAT,40.748541749999994,73.35766619999998
2023,6,24,4,0.0,SAT,19.151924249999997,106.91805599999996
2023,6,24,5,7.123287671232877,SAT,19.963167749999997,77.51559059999998
2023,6,24,6,3.103448275862069,SAT,0.0,6.5338812
2023,6,25,1,0.0,SUN,0.0,5.669611199999999
2023,6,25,2,2.3008849557522124,SUN,35.8590775,22.678444799999998
2023,6,25,3,13.333333333333334,SUN,49.129447500000005,63.65427119999999
2023,6,25,4,16.26865671641791,SUN,23.0909725,92.77545599999999
2023,6,25,5,36.93150684931507,SUN,24.069067500000003,50.4466542
2023,6,25,6,40.48275862068966,SUN,0.0,4.2522084
2023,6,26,1,38.728,MON,0.0,3.189156300000001
2023,6,26,2,40.469026548672566,MON,28.687262,12.756625200000004
2023,6,26,3,34.166666666666664,MON,39.30355800000001,35.80552755
2023,6,26,4,35.223880597014926,MON,18.472778,52.18619400000001
2023,6,26,5,32.054794520547944,MON,19.255254000000004,37.83499065000001
2023,6,26,6,25.862068965517242,MON,0.0,4.252208400000001
2023,6,27,1,19.68,TUE,0.0,4.839912
2023,6,27,2,13.097345132743364,TUE,28.687262,19.359648
2023,6,27,3,9.444444444444445,TUE,39.30355800000001,54.339012000000004
2023,6,27,4,22.83582089552239,TUE,18.472778,79.19856
2023,6,27,5,41.50684931506849,TUE,19.255254000000004,43.064217000000006
2023,6,27,6,30.0,TUE,0.0,4.839912
2023,6,28,1,26.4,WED,0.0,4.113925200000001
2023,6,28,2,27.43362831858407,WED,29.32006925,16.455700800000002
2023,6,28,3,27.77777777777778,WED,40.17054825,46.1881602
2023,6,28,4,30.597014925373134,WED,18.88026575,11.219796
2023,6,28,5,40.95890410958904,WED,19.68000225,36.604584450000004
2023,6,28,6,52.241379310344826,WED,0.0,2.5712032500000004
2023,6,29,1,61.376,THU,0.0,2.74405725
2023,6,29,2,64.92035398230088,THU,29.109133500000002,10.976229
2023,6,29,3,63.77777777777778,THU,39.88155150000001,30.808279125
2023,6,29,4,42.6865671641791,THU,18.744436500000003,53.883306
2023,6,29,5,47.26027397260274,THU,19.538419500000003,39.06539685
2023,6,29,6,35.172413793103445,THU,0.0,3.2928687000000005
2023,6,30,1,32.96,FRI,0.0,3.5521496999999997
2023,6,30,2,24.24778761061947,FRI,29.531005,18.9447984
2023,6,30,3,16.11111111111111,FRI,40.459545000000006,53.17460459999999
2023,6,30,4,17.01492537313433,FRI,19.016095,77.50144799999998
2023,6,30,5,20.684931506849313,FRI,19.821585000000002,56.18854979999999
2023,6,30,6,12.758620689655173,FRI,0.0,4.7361996
2023,7,1,1,5.44,SAT,0.0,6.536376
2023,7,1,2,0.0,SAT,32.132771999999996,26.145504
2023,7,1,3,0.0,SAT,44.024148,73.38567599999999
2023,7,1,4,0.0,SAT,20.691467999999997,106.95887999999998
2023,7,1,5,0.7142857142857143,SAT,21.567923999999998,77.54518799999998
2023,7,1,6,10.476190476190476,SAT,0.0,6.536376
2023,7,2,1,14.761904761904763,SUN,0.0,5.6717759999999995
2023,7,2,2,24.0,SUN,38.741640000000004,22.687103999999998
2023,7,2,3,21.904761904761905,SUN,53.07876000000001,63.67857599999999
2023,7,2,4,21.176470588235293,SUN,24.94716,92.81087999999998
2023,7,2,5,15.0,SUN,26.003880000000002,67.287888
2023,7,2,6,6.666666666666667,SUN,0.0,5.6717759999999995
2023,7,3,1,0.0,MON,0.0,4.253832000000001
2023,7,3,2,0.0,MON,30.993312,17.015328000000004
2023,7,3,3,6.666666666666667,MON,42.46300800000001,47.75893200000001
2023,7,3,4,6.666666666666667,MON,19.957728,69.60816
